x,y,z,speed
3.516614029595221496e+02,-3.336954513905242266e+02,1.786568032756161595e-03,2.247003250743236080e+01
3.519943178229349314e+02,-3.333224003686543711e+02,1.787015107617363893e-03,2.249345231865354933e+01
3.523252284972645043e+02,-3.329475703720378306e+02,1.787212930977699924e-03,2.251687212987474140e+01
3.526541278215949546e+02,-3.325709742532657742e+02,1.787176325181641509e-03,2.254006379568105700e+01
3.529810300235063778e+02,-3.321926432674612784e+02,1.786922535760964922e-03,2.256234544351976012e+01
3.533059371847812713e+02,-3.318125975801668801e+02,1.786467278811127747e-03,2.258398383723056568e+01
3.536288515203667089e+02,-3.314308571661460974e+02,1.785826265240331341e-03,2.260483064507888074e+01
3.539497682848523823e+02,-3.310474359060662550e+02,1.785014649863922789e-03,2.262380361291394237e+01
3.542686887487169543e+02,-3.306623525839942204e+02,1.784048209031094401e-03,2.264070643246132519e+01
3.545856238206206399e+02,-3.302756335962098433e+02,1.782943347257182152e-03,2.265649264969308163e+01
3.549005761897425941e+02,-3.298872981376081839e+02,1.781715754380636639e-03,2.267115289289068158e+01
3.552135486488738252e+02,-3.294973652073508106e+02,1.780381115626300135e-03,2.268289374212870513e+01
3.555245335552393158e+02,-3.291058452822794607e+02,1.778954706631768416e-03,2.269304003223998123e+01
